candidate_id,dataset_version,label_version,label_status,is_suitable,candidate_origin,source_dataset,district_id,district_name,zone_id,population_density,num_households,nse_ab_pct,nse_c_pct,nse_de_pct,urbanization_rate,dist_nearest_road_m,walkability_score,poi_commercial_500m,poi_educational_500m,poi_parks_500m,land_use_encoded,area_m2,dist_nearest_recycling_m,recycling_density_1km,waste_per_capita_kg,coverage_gap_index,accessibility_composite,nse_high_ratio,recycling_deficit,is_optimal,suitability_score,evidence_summary,label_reason,review_notes
ECO-SIM-V03-0444,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,443,24168.0,2434,0.588,0.3912,0.0208,0.9586,9.2,0.6659,7,10,3,3,674.4,56.7,0,0.486,0.1875,0.7872,0.588,0,1,0.9727,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0445,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,444,32453.7,3689,0.4572,0.2808,0.262,0.7923,23.9,0.5333,12,2,2,1,188.9,113.2,0,0.508,0.1712,0.6881,0.4572,0,1,0.9741,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0446,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,445,23584.1,2158,0.5448,0.3032,0.152,0.8168,1.0,0.7617,6,4,2,1,304.2,14.0,0,0.74,0.1877,0.8557,0.5448,0,1,0.9691,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0447,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,446,23110.8,2361,0.4645,0.2137,0.3217,0.7831,17.0,0.3565,11,5,1,1,586.5,326.4,0,0.584,0.169,0.5913,0.4645,0,1,0.9783,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0448,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,447,21574.9,2546,0.5125,0.3249,0.1626,0.9265,21.3,0.767,12,3,1,1,156.8,434.7,0,0.432,0.2147,0.8318,0.5125,0,0,0.9472,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0449,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,448,17457.5,1628,0.5857,0.3114,0.1029,0.8569,12.4,0.9283,6,5,0,1,89.2,30.3,1,0.853,0.1878,0.9405,0.5857,0,0,0.9431,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0450,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,449,22985.5,2242,0.3268,0.244,0.4292,0.9765,21.1,0.5193,5,8,2,0,76.2,228.0,1,0.485,0.0271,0.6835,0.3268,0,1,0.9585,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0451,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,450,16696.4,1929,0.3203,0.4121,0.2676,0.9094,3.9,0.842,11,0,5,0,390.2,2437.6,1,0.62,0.7296,0.9001,0.3203,1,1,0.9708,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0452,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,451,16368.2,1527,0.4669,0.4521,0.081,0.8775,25.3,0.746,6,5,0,1,334.0,66.1,1,0.557,0.164,0.8138,0.4669,0,0,0.9156,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0453,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,452,16179.4,1540,0.3996,0.3478,0.2526,0.9076,59.3,0.6289,3,2,1,0,572.1,1461.4,0,0.605,0.8958,0.6982,0.3996,1,1,0.9806,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0454,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,453,22927.2,2113,0.422,0.3255,0.2524,0.7597,9.0,0.7366,14,1,0,0,196.5,498.7,0,0.517,0.2281,0.83,0.422,0,1,0.9801,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0455,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,454,19827.8,2228,0.3751,0.3848,0.2401,0.9782,75.7,0.8149,5,3,1,0,77.9,67.1,0,0.757,0.0954,0.788,0.3751,0,1,0.9575,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0456,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,455,20302.6,2379,0.3404,0.3484,0.3112,0.9795,12.0,0.6624,6,8,2,2,37.3,190.5,1,0.667,0.2486,0.7814,0.3404,0,0,0.9383,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0457,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,456,19953.8,2100,0.5621,0.2634,0.1745,0.8163,13.0,0.8228,10,2,1,3,2426.9,679.7,0,0.798,0.5197,0.8763,0.5621,1,1,0.9734,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0458,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,457,16622.9,1744,0.29,0.2978,0.4122,0.9008,21.8,0.8983,10,3,1,1,373.0,91.9,0,0.559,0.2308,0.9099,0.29,0,1,0.9576,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0459,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,458,17987.8,1719,0.4686,0.3263,0.2051,0.7985,18.3,0.523,9,1,0,3,273.0,88.8,0,0.97,0.055,0.6894,0.4686,0,0,0.8993,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0460,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,459,18138.7,1460,0.4524,0.3699,0.1777,0.8814,24.3,0.8222,8,3,1,2,305.8,170.3,0,0.364,0.1584,0.8609,0.4524,0,1,0.9741,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0461,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,460,15784.2,1372,0.2421,0.3507,0.4072,0.935,58.2,0.7601,11,1,1,0,77.9,141.1,0,0.412,0.0962,0.7784,0.2421,0,1,0.9616,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0462,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,461,18487.4,1588,0.3169,0.3668,0.3162,0.9756,53.3,0.7314,12,4,0,0,129.6,139.6,0,0.913,0.1912,0.7678,0.3169,0,0,0.9437,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0463,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,462,16756.1,1418,0.3337,0.228,0.4383,0.8314,8.3,0.5438,8,0,1,0,987.0,1211.0,0,0.721,0.6631,0.7152,0.3337,1,1,0.9683,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0464,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,463,21733.0,2307,0.4565,0.4032,0.1403,0.9164,16.1,0.8446,8,4,2,0,414.3,670.3,1,0.701,0.6514,0.8853,0.4565,1,1,0.9864,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0465,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,464,21982.9,1878,0.3633,0.3503,0.2864,0.9219,61.6,0.6798,8,1,0,1,132.8,120.6,1,0.715,0.1721,0.7257,0.3633,0,1,0.9765,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0466,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,465,16119.1,1344,0.3914,0.5542,0.0543,0.8031,1.7,0.7089,7,5,1,0,91.7,472.9,0,0.736,0.2872,0.823,0.3914,0,1,0.9735,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0467,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,466,19110.1,1821,0.2542,0.319,0.4268,0.901,5.4,0.6963,10,5,0,3,162.0,518.1,2,0.695,0.9689,0.8105,0.2542,1,0,0.9436,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0468,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,467,25568.2,2300,0.6326,0.3759,0.0,0.9073,2.4,0.8243,11,1,1,1,190.1,153.3,0,0.505,0.1822,0.8914,0.6326,0,1,0.9777,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0469,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,468,17057.7,1464,0.4071,0.5763,0.0165,0.9334,12.9,0.9408,7,1,0,0,1260.6,2184.7,1,0.773,0.5752,0.9473,0.4071,1,1,0.9734,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0470,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,469,21279.9,1826,0.4499,0.3655,0.1846,0.99,13.6,0.8175,11,3,4,3,210.5,189.0,1,0.749,0.0659,0.8724,0.4499,0,0,0.9454,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0471,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,470,20316.6,1833,0.3459,0.3446,0.3095,0.7597,1.0,0.857,8,4,1,3,94.5,184.1,0,0.864,0.1898,0.9129,0.3459,0,1,0.9822,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0472,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,471,23278.7,2362,0.3347,0.271,0.3942,0.7986,33.4,0.7028,9,7,1,2,233.5,257.2,1,0.915,0.1171,0.7771,0.3347,0,1,0.9756,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0473,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,472,20886.4,2304,0.5913,0.4723,0.0,0.7848,70.6,0.7433,8,5,0,2,302.3,525.7,1,0.7,0.8123,0.7518,0.5913,1,1,0.9713,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0474,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,473,18706.1,2134,0.2083,0.2573,0.5344,0.7871,17.5,0.3209,10,4,0,3,87.8,2208.2,1,0.466,0.8903,0.5692,0.2083,1,1,0.9577,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0475,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,474,20200.3,2223,0.4279,0.3842,0.188,0.859,4.9,0.7632,8,4,1,1,337.6,328.3,1,0.916,0.1283,0.8514,0.4279,0,0,0.9364,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0476,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,475,20244.1,2128,0.2788,0.3121,0.409,0.9608,67.2,0.7873,9,2,3,2,643.6,139.2,0,0.497,0.1955,0.7828,0.2788,0,0,0.9514,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0477,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,5,Lince,476,19724.9,2294,0.3595,0.3349,0.3056,0.8577,55.5,0.9267,15,7,0,0,273.4,142.5,1,0.701,0.1382,0.8821,0.3595,0,0,0.9461,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
