zone_id,district_id,district_name,population_density,num_households,nse_ab_pct,nse_c_pct,nse_de_pct,urbanization_rate,dist_nearest_road_m,walkability_score,poi_commercial_500m,poi_educational_500m,poi_parks_500m,land_use_encoded,area_m2,dist_nearest_recycling_m,recycling_density_1km,waste_per_capita_kg,coverage_gap_index,accessibility_composite,nse_high_ratio,recycling_deficit,is_optimal,suitability_score
1130,6,Pueblo Libre,14562.3,1187,0.5639,0.423,0.013,0.9841,59.9,0.7376,14,3,0,0,79.2,34.7,0,0.619,0.0706,0.7627,0.5639,0,1,0.6726
1131,6,Pueblo Libre,14799.5,1606,0.3167,0.4916,0.1917,0.9829,55.6,0.9445,12,4,1,0,151.9,194.9,0,0.574,0.0049,0.8926,0.3167,0,0,0.574
1132,6,Pueblo Libre,18330.8,1686,0.5036,0.3414,0.155,0.9342,3.2,0.8365,16,2,1,0,119.8,24.1,1,0.518,0.2116,0.8976,0.5036,0,0,0.6771
1133,6,Pueblo Libre,21218.7,2089,0.4207,0.3917,0.1876,0.8965,5.9,0.5949,2,3,0,1,199.0,654.8,1,0.472,0.981,0.749,0.4207,1,1,0.6537
1134,6,Pueblo Libre,16814.3,2003,0.3579,0.4709,0.1712,0.9105,33.9,0.7584,8,1,4,0,90.6,431.2,1,0.77,0.1348,0.8098,0.3579,0,0,0.5862
1135,6,Pueblo Libre,13935.9,1235,0.4548,0.4035,0.1416,0.8941,73.4,0.5764,11,1,0,0,350.2,170.2,1,0.699,0.1947,0.648,0.4548,0,1,0.6503
1136,6,Pueblo Libre,16153.8,1368,0.2689,0.1898,0.5413,0.9052,2.4,0.7977,4,3,2,2,738.7,10.0,0,0.689,0.0915,0.8755,0.2689,0,1,0.5984
1137,6,Pueblo Libre,15149.8,1339,0.5423,0.2928,0.165,0.8026,13.0,0.9285,14,2,0,0,266.3,446.5,0,0.595,0.1102,0.9397,0.5423,0,1,0.5939
1138,6,Pueblo Libre,18134.5,1705,0.4209,0.4101,0.169,0.9844,38.3,0.7669,12,4,0,0,77.1,176.5,0,0.658,0.2604,0.809,0.4209,0,1,0.7736
1139,6,Pueblo Libre,16690.9,1693,0.4022,0.318,0.2798,0.9316,12.5,0.7176,17,0,1,1,117.9,22.1,1,0.54,0.2704,0.8139,0.4022,0,1,0.5692
1140,6,Pueblo Libre,12213.3,1455,0.4362,0.4652,0.0985,0.8062,14.9,0.9252,3,2,0,0,292.1,682.9,1,0.537,0.8897,0.9352,0.4362,1,1,0.8087
1141,6,Pueblo Libre,18635.0,2139,0.4332,0.4986,0.0681,0.8733,29.6,0.8053,10,4,1,1,50.7,28.5,0,0.907,0.225,0.8437,0.4332,0,1,0.8487
1142,6,Pueblo Libre,18320.4,1989,0.5641,0.3028,0.1332,0.9394,4.1,0.7114,9,4,1,0,91.3,72.3,2,0.783,0.0833,0.8213,0.5641,0,1,0.6216
1143,6,Pueblo Libre,19588.1,2131,0.3404,0.2674,0.3922,0.9687,5.2,0.805,17,3,0,2,65.5,470.4,0,0.566,0.0224,0.876,0.3404,0,1,0.7526
1144,6,Pueblo Libre,14760.5,1348,0.4118,0.3211,0.2671,0.8421,18.9,0.1878,9,1,0,1,268.4,721.5,0,0.426,0.8777,0.4875,0.4118,1,1,0.5697
1145,6,Pueblo Libre,16722.3,1958,0.4283,0.3165,0.2552,0.8661,4.4,0.9086,10,5,1,1,1379.9,52.0,1,0.395,0.2773,0.9393,0.4283,0,1,0.5609
1146,6,Pueblo Libre,13156.5,1336,0.3435,0.4729,0.1836,0.8244,9.5,0.5739,13,4,1,0,89.2,274.4,0,0.555,0.067,0.7316,0.3435,0,0,0.5018
1147,6,Pueblo Libre,15877.0,1373,0.4659,0.2672,0.2669,0.8404,7.5,0.9096,11,2,1,1,470.2,148.2,2,0.666,0.0629,0.9357,0.4659,0,1,0.6634
1148,6,Pueblo Libre,16952.8,2000,0.3776,0.4094,0.213,0.8047,21.4,0.9306,9,2,2,0,155.9,19.5,1,0.668,0.2339,0.9298,0.3776,0,1,0.6689
1149,6,Pueblo Libre,14473.5,1451,0.3096,0.461,0.2294,0.7572,25.7,0.7544,13,1,1,1,85.1,428.9,1,0.672,0.1776,0.8184,0.3096,0,1,0.5763
1150,6,Pueblo Libre,16821.6,1450,0.5026,0.4155,0.0818,0.8499,18.4,0.7453,6,4,2,0,855.2,10.0,3,0.7,0.1213,0.8226,0.5026,0,0,0.4833
1151,6,Pueblo Libre,16403.2,1794,0.6047,0.3849,0.0104,0.8629,9.0,0.6135,11,5,1,0,1377.3,334.5,1,0.494,0.2588,0.7561,0.6047,0,1,0.6437
1152,6,Pueblo Libre,14920.4,1333,0.4548,0.337,0.2081,0.9372,29.6,0.7082,16,2,1,0,340.2,96.6,1,0.876,0.1748,0.7854,0.4548,0,0,0.5584
1153,6,Pueblo Libre,19353.9,1693,0.4397,0.4979,0.0624,0.8754,37.4,0.5738,11,2,0,0,327.0,454.1,1,0.62,0.2761,0.6944,0.4397,0,1,0.5986
1154,6,Pueblo Libre,15437.3,1400,0.4376,0.3304,0.2321,0.8283,9.2,0.6991,10,3,0,0,257.2,526.6,1,0.694,0.8701,0.8072,0.4376,1,1,0.674
1155,6,Pueblo Libre,16318.8,1682,0.3984,0.4259,0.1757,0.8612,7.0,0.76,14,0,0,0,217.3,538.6,1,0.552,0.9577,0.8467,0.3984,1,1,0.7736
1156,6,Pueblo Libre,12479.4,1144,0.567,0.3373,0.0957,0.9411,44.7,0.8122,12,1,0,2,321.2,237.6,1,0.697,0.0223,0.8278,0.567,0,0,0.5104
1157,6,Pueblo Libre,17246.1,1407,0.4594,0.2027,0.3379,0.8654,2.2,0.5463,13,1,1,1,420.3,144.9,1,0.962,0.1103,0.7248,0.4594,0,0,0.612
1158,6,Pueblo Libre,14855.5,1418,0.2321,0.3284,0.4394,0.8832,3.0,0.5256,16,4,0,1,925.8,25.6,2,0.502,0.0539,0.7114,0.2321,0,1,0.3755
1159,6,Pueblo Libre,18297.3,1635,0.5699,0.3375,0.0926,0.7915,20.4,0.5,8,1,0,0,161.1,1298.0,0,0.483,0.602,0.6729,0.5699,1,0,0.7664
1160,6,Pueblo Libre,12853.2,1291,0.5454,0.3385,0.1161,0.7518,64.3,0.8524,11,0,0,0,270.9,97.3,0,0.52,0.0767,0.8258,0.5454,0,1,0.6232
1161,6,Pueblo Libre,17033.7,1675,0.5102,0.2972,0.1927,0.9731,42.4,0.8918,12,2,1,3,228.0,26.1,2,0.6,0.1472,0.8785,0.5102,0,0,0.614
1162,6,Pueblo Libre,10763.1,894,0.1745,0.4001,0.4255,0.8143,42.6,0.7175,10,1,0,0,555.2,1098.1,1,0.572,0.8518,0.7738,0.1745,1,1,0.6495
1163,6,Pueblo Libre,17478.1,1569,0.4497,0.409,0.1413,0.8334,20.0,0.8533,9,4,0,2,1669.1,124.0,2,0.494,0.0327,0.8852,0.4497,0,1,0.6738
1164,6,Pueblo Libre,15580.5,1421,0.5393,0.3255,0.1351,0.7776,29.7,0.8846,18,1,2,1,570.7,776.9,2,0.643,0.6314,0.8912,0.5393,1,1,0.605
1165,6,Pueblo Libre,16958.4,1685,0.4879,0.3249,0.1872,0.8731,25.5,0.743,15,4,0,0,463.4,10.0,1,0.884,0.0444,0.8118,0.4879,0,1,0.6245
1166,6,Pueblo Libre,14559.6,1643,0.4705,0.2659,0.2635,0.9269,24.2,0.8286,6,2,0,1,505.9,1295.5,0,0.628,0.9543,0.8648,0.4705,1,0,0.6996
1167,6,Pueblo Libre,13721.7,1217,0.5396,0.3703,0.0901,0.9147,88.3,0.9348,8,1,1,2,674.5,73.6,0,0.636,0.2881,0.8431,0.5396,0,1,0.6666
1168,6,Pueblo Libre,14957.2,1291,0.4639,0.4602,0.0758,0.9553,68.1,0.8571,9,4,1,2,1688.4,41.6,1,0.701,0.1428,0.8234,0.4639,0,1,0.5913
1169,6,Pueblo Libre,16460.8,1317,0.5704,0.4603,0.0,0.8188,4.5,0.5753,6,4,0,1,63.5,73.0,3,0.747,0.2407,0.7392,0.5704,0,1,0.5835
1170,6,Pueblo Libre,17383.8,1812,0.4662,0.3021,0.2318,0.8255,24.0,0.5325,16,4,1,0,395.3,1344.9,1,0.856,0.5443,0.6875,0.4662,1,0,0.7376
1171,6,Pueblo Libre,16729.2,1556,0.4582,0.5093,0.0325,0.9817,48.4,0.9031,19,4,0,1,31.0,143.6,1,0.686,0.1385,0.8773,0.4582,0,0,0.6998
1172,6,Pueblo Libre,13751.8,1468,0.5392,0.321,0.1397,0.8596,3.2,0.9052,12,5,1,0,523.8,532.5,0,0.65,0.6267,0.9389,0.5392,1,1,0.7959
1173,6,Pueblo Libre,20410.4,2196,0.4101,0.2687,0.3211,0.9503,16.8,0.3248,7,1,2,0,380.3,395.1,0,0.501,0.1235,0.5725,0.4101,0,1,0.6183
1174,6,Pueblo Libre,16798.8,1373,0.3403,0.2411,0.4187,0.8968,24.1,0.7539,12,3,0,1,158.0,33.8,0,0.761,0.2479,0.8202,0.3403,0,1,0.7125
1175,6,Pueblo Libre,14506.3,1403,0.4504,0.2639,0.2857,0.7934,1.5,0.8679,10,2,0,0,28.9,328.6,1,0.523,0.2678,0.9187,0.4504,0,1,0.6815
1176,6,Pueblo Libre,17018.1,2020,0.509,0.3767,0.1143,0.9798,5.0,0.6362,6,5,1,2,241.9,346.7,1,0.519,0.1557,0.775,0.509,0,0,0.6092
1177,6,Pueblo Libre,16614.4,1512,0.5425,0.3294,0.1281,0.8279,20.8,0.9284,11,5,2,3,292.4,142.6,1,0.679,0.0859,0.9293,0.5425,0,0,0.664
1178,6,Pueblo Libre,15579.2,1576,0.5431,0.2994,0.1575,0.904,12.6,0.8028,10,6,1,0,232.6,324.6,1,0.881,0.22,0.8649,0.5431,0,0,0.6428
1179,6,Pueblo Libre,15297.3,1552,0.4431,0.2822,0.2747,0.8111,29.2,0.9164,7,2,0,0,148.8,161.2,3,0.759,0.1917,0.9109,0.4431,0,1,0.6818
1180,6,Pueblo Libre,18363.7,1660,0.4329,0.2631,0.304,0.8882,17.0,0.8687,8,2,2,0,119.4,356.6,0,0.644,0.1411,0.8985,0.4329,0,0,0.7451
1181,6,Pueblo Libre,20146.8,2239,0.3908,0.2788,0.3304,0.8799,95.9,0.7453,13,3,1,0,234.8,190.9,0,0.503,0.1426,0.7194,0.3908,0,0,0.654
1182,6,Pueblo Libre,11113.6,890,0.475,0.4312,0.0938,0.8126,24.4,0.9305,11,3,3,0,128.8,84.4,0,0.878,0.148,0.9258,0.475,0,0,0.581
1183,6,Pueblo Libre,18953.3,1688,0.2859,0.4943,0.2198,0.9873,6.2,0.2537,14,2,0,3,467.5,72.9,0,0.642,0.1018,0.5439,0.2859,0,1,0.6666
1184,6,Pueblo Libre,16047.8,1664,0.4523,0.4992,0.0485,0.7838,33.1,0.8807,12,3,1,0,229.8,420.3,0,0.606,0.1557,0.8843,0.4523,0,1,0.7502
1185,6,Pueblo Libre,16568.1,1933,0.735,0.405,0.0,0.8563,5.0,0.823,12,3,1,0,61.6,10.0,3,0.733,0.0172,0.8871,0.735,0,0,0.6218
1186,6,Pueblo Libre,19243.9,1546,0.2996,0.3106,0.3898,0.7575,20.7,0.8938,8,5,0,0,281.8,1012.4,1,0.583,0.7578,0.9087,0.2996,1,1,0.8017
1187,6,Pueblo Libre,9628.5,1001,0.4657,0.2966,0.2377,0.9139,39.9,0.8015,7,1,0,0,340.8,763.0,1,0.537,0.7929,0.8277,0.4657,1,1,0.7395
1188,6,Pueblo Libre,17955.5,1438,0.4878,0.4105,0.1017,0.8609,7.9,0.8189,13,5,1,2,892.8,67.5,0,0.551,0.1262,0.8809,0.4878,0,1,0.6793
1189,6,Pueblo Libre,19078.0,2001,0.5006,0.3303,0.1691,0.8844,35.5,0.5615,17,3,1,2,514.1,78.8,1,0.551,0.0972,0.6895,0.5006,0,1,0.6381
1190,6,Pueblo Libre,14347.3,1383,0.3533,0.383,0.2637,0.9176,8.9,0.7128,9,4,0,0,119.2,468.3,0,0.481,0.1865,0.8158,0.3533,0,0,0.6567
1191,6,Pueblo Libre,12654.5,1232,0.5016,0.5044,0.0,0.9334,13.0,0.6887,8,3,1,0,765.6,45.9,0,0.464,0.1455,0.7959,0.5016,0,0,0.5729
1192,6,Pueblo Libre,19935.8,2366,0.3965,0.3673,0.2361,0.9818,110.3,0.4291,12,2,1,2,80.7,68.4,1,0.796,0.0303,0.5104,0.3965,0,0,0.694
1193,6,Pueblo Libre,11784.7,1264,0.3072,0.5322,0.1605,0.9574,14.7,0.9224,5,2,1,1,250.3,205.5,1,0.75,0.1123,0.9338,0.3072,0,0,0.5332
1194,6,Pueblo Libre,17004.8,1493,0.5452,0.2599,0.195,0.8277,34.9,0.9081,12,1,1,1,447.3,594.4,2,0.527,0.6411,0.8983,0.5452,1,0,0.7276
1195,6,Pueblo Libre,18455.5,2212,0.5165,0.3858,0.0977,0.9245,8.3,0.7648,7,2,1,0,786.0,410.6,1,0.783,0.1138,0.8478,0.5165,0,1,0.7789
1196,6,Pueblo Libre,16951.8,1530,0.3533,0.3751,0.2716,0.7682,9.5,0.4091,13,6,1,1,1108.9,60.7,0,0.696,0.1598,0.6328,0.3533,0,1,0.474
1197,6,Pueblo Libre,17355.1,1864,0.3956,0.2713,0.3331,0.7827,23.1,0.665,10,3,1,0,678.4,332.1,0,0.601,0.1173,0.7682,0.3956,0,1,0.6606
1198,6,Pueblo Libre,15364.0,1647,0.392,0.4141,0.1939,0.8603,8.9,0.734,8,6,1,0,219.4,1284.2,0,0.466,0.5955,0.8285,0.392,1,0,0.6736
1199,6,Pueblo Libre,17110.5,1950,0.2856,0.4725,0.2419,0.8603,2.0,0.4305,9,5,2,1,389.1,375.9,3,0.701,0.0843,0.6557,0.2856,0,0,0.5082
1200,7,Jesús María,20404.0,1717,0.5031,0.4486,0.0483,0.8301,5.0,0.9025,13,4,0,3,89.9,491.8,1,0.835,0.238,0.9349,0.5031,0,1,0.6769
1201,7,Jesús María,21283.7,1800,0.5137,0.4163,0.07,0.9541,17.9,0.7231,11,1,1,0,360.2,82.2,0,0.664,0.0092,0.81,0.5137,0,1,0.693
1202,7,Jesús María,16239.7,1408,0.4089,0.3527,0.2384,0.8816,56.5,0.5549,13,2,0,1,196.8,1526.2,0,0.795,0.6432,0.6576,0.4089,1,1,0.7261
1203,7,Jesús María,18971.6,2067,0.3925,0.3291,0.2784,0.8753,34.8,0.7873,9,4,0,0,217.6,37.7,1,0.611,0.0797,0.8259,0.3925,0,1,0.6687
1204,7,Jesús María,15035.0,1687,0.5544,0.35,0.0956,0.916,2.1,0.7359,12,2,2,2,73.0,10.0,0,0.531,0.167,0.8387,0.5544,0,1,0.7119
1205,7,Jesús María,17701.1,1544,0.4631,0.4066,0.1303,0.8531,48.5,0.6085,16,7,1,0,159.9,228.0,3,0.717,0.0646,0.7004,0.4631,0,1,0.5912
1206,7,Jesús María,18115.4,1925,0.5453,0.3542,0.1004,0.9614,15.8,0.7721,8,5,1,3,174.5,104.6,0,0.729,0.1046,0.8422,0.5453,0,1,0.8016
1207,7,Jesús María,15509.2,1385,0.6551,0.2966,0.0483,0.7901,9.5,0.9136,13,3,0,0,768.3,75.7,0,0.608,0.16,0.9354,0.6551,0,1,0.739
1208,7,Jesús María,19509.6,2247,0.4543,0.3086,0.2371,0.8513,84.2,0.9381,15,4,2,0,97.1,185.9,1,0.847,0.2225,0.8506,0.4543,0,0,0.6838
1209,7,Jesús María,17579.5,1595,0.44,0.349,0.211,0.7656,17.8,0.6822,13,1,2,2,36.3,289.6,0,0.792,0.2838,0.7856,0.44,0,1,0.6506
1210,7,Jesús María,18416.8,1568,0.4676,0.2754,0.257,0.9193,1.0,0.5393,11,1,1,0,243.5,1039.2,1,0.735,0.985,0.7222,0.4676,1,0,0.7418
1211,7,Jesús María,21306.2,2078,0.5039,0.3767,0.1194,0.8149,37.2,0.685,9,4,0,0,89.5,657.7,2,0.484,0.5574,0.7614,0.5039,1,1,0.7999
1212,7,Jesús María,16845.3,1451,0.5614,0.2866,0.152,0.8521,11.4,0.9702,18,3,0,1,218.8,603.2,2,0.462,0.7067,0.9669,0.5614,1,1,0.8335
1213,7,Jesús María,20295.5,1784,0.4972,0.2737,0.2292,0.9627,34.5,0.431,16,3,1,0,415.1,612.1,0,0.83,0.8288,0.6125,0.4972,1,1,0.8239
1214,7,Jesús María,21895.8,2048,0.7079,0.6055,0.0,0.7947,15.5,0.6583,9,4,1,0,225.9,439.5,1,0.322,0.1099,0.7743,0.7079,0,1,0.4902
1215,7,Jesús María,21730.3,2312,0.5421,0.5052,0.0,0.7505,1.0,0.4902,8,4,0,0,173.3,81.3,1,0.636,0.0291,0.6928,0.5421,0,0,0.4992
1216,7,Jesús María,17492.0,1481,0.5781,0.3615,0.0604,0.8887,1.7,0.8697,17,6,1,1,215.9,248.7,1,0.672,0.1843,0.9195,0.5781,0,0,0.6864
1217,7,Jesús María,15373.8,1404,0.4963,0.4181,0.0856,0.855,50.5,0.6025,19,2,1,0,482.0,432.2,1,0.577,0.0107,0.6941,0.4963,0,1,0.5506
1218,7,Jesús María,16083.2,1838,0.6012,0.4317,0.0,0.7632,10.3,0.5092,15,1,0,2,97.2,65.9,0,0.645,0.0129,0.6919,0.6012,0,1,0.6163
1219,7,Jesús María,13716.0,1247,0.4795,0.344,0.1766,0.8211,43.4,0.6533,18,2,1,2,438.2,937.3,1,0.713,0.592,0.7342,0.4795,1,0,0.7361
1220,7,Jesús María,19852.3,1721,0.4356,0.3726,0.1918,0.8074,1.9,0.5474,16,2,0,0,109.6,774.0,1,0.562,0.5184,0.7259,0.4356,1,0,0.7842
1221,7,Jesús María,20019.8,2028,0.5905,0.329,0.0804,0.8125,9.3,0.5409,19,4,0,1,396.1,949.7,1,0.782,0.9722,0.7122,0.5905,1,1,0.8052
1222,7,Jesús María,18317.0,1489,0.4943,0.4505,0.0553,0.9395,21.2,0.4336,14,2,0,1,71.2,113.5,0,0.737,0.0054,0.6319,0.4943,0,1,0.5063
1223,7,Jesús María,14284.4,1602,0.5245,0.4516,0.0239,0.8231,17.0,0.6064,11,4,0,1,377.7,824.0,2,0.623,0.7275,0.7412,0.5245,1,1,0.5827
1224,7,Jesús María,17013.7,1512,0.5982,0.475,0.0,0.8675,13.2,0.3652,10,3,2,0,225.5,65.2,2,0.526,0.1039,0.6016,0.5982,0,0,0.5707
1225,7,Jesús María,21726.7,1853,0.5139,0.3713,0.1148,0.8137,12.2,0.8307,10,3,0,1,264.3,861.3,2,0.636,0.5785,0.8821,0.5139,1,1,0.7842
1226,7,Jesús María,19646.1,2206,0.4851,0.5234,0.0,0.9781,23.7,0.6873,13,4,0,0,527.0,977.1,0,0.967,0.9792,0.7808,0.4851,1,1,0.754
1227,7,Jesús María,20114.2,2287,0.4465,0.3439,0.2096,0.9358,1.5,0.9044,13,4,0,0,126.9,355.7,1,0.536,0.1063,0.9407,0.4465,0,1,0.7377
1228,7,Jesús María,26931.8,2946,0.6062,0.5138,0.0,0.8516,1.6,0.9629,14,4,1,0,239.8,508.1,1,0.88,0.9385,0.9755,0.6062,1,1,0.8175
1229,7,Jesús María,18885.8,1688,0.4658,0.3129,0.2212,0.9245,26.8,0.9117,21,1,3,3,311.9,1255.4,0,0.387,0.7784,0.9113,0.4658,1,1,0.6459
1230,7,Jesús María,12171.6,1230,0.4949,0.2462,0.2589,0.8256,27.6,0.8686,21,5,0,0,192.6,1090.1,1,0.521,0.9004,0.8844,0.4949,1,1,0.6682
1231,7,Jesús María,15027.0,1784,0.5287,0.5122,0.0,0.7697,54.4,0.7504,10,2,2,1,434.2,239.9,2,0.569,0.1047,0.7778,0.5287,0,0,0.6681
1232,7,Jesús María,18825.0,1865,0.5283,0.4028,0.0689,0.8533,35.8,0.7156,8,4,0,0,318.6,277.1,1,0.792,0.2116,0.7815,0.5283,0,0,0.7652
1233,7,Jesús María,18050.6,2129,0.6014,0.3915,0.0071,0.8855,2.5,0.7867,11,2,0,0,153.9,484.1,1,0.658,0.2121,0.8687,0.6014,0,1,0.5802
1234,7,Jesús María,17535.6,1877,0.493,0.3212,0.1858,0.8338,1.1,0.9189,15,2,0,0,670.9,930.7,1,0.847,0.9485,0.9499,0.493,1,0,0.7174
1235,7,Jesús María,17583.0,2000,0.6376,0.2824,0.08,0.8464,60.5,0.9085,8,1,0,0,383.6,337.6,1,0.6,0.2656,0.8645,0.6376,0,1,0.7425
1236,7,Jesús María,15882.0,1392,0.4751,0.29,0.2349,0.9215,11.3,0.903,22,1,2,1,124.7,57.6,0,0.642,0.2474,0.9268,0.4751,0,1,0.6644
1237,7,Jesús María,19009.3,2225,0.5371,0.3611,0.1018,0.9649,38.3,0.7854,10,4,2,1,123.7,125.9,1,0.601,0.1749,0.8202,0.5371,0,1,0.7612
1238,7,Jesús María,21764.8,2484,0.4816,0.338,0.1804,0.9646,1.4,0.9179,13,3,1,0,205.3,73.7,0,0.954,0.0259,0.9489,0.4816,0,0,0.7755
1239,7,Jesús María,22677.3,2526,0.7093,0.1948,0.0959,0.8882,32.8,0.9648,18,2,0,0,350.0,678.4,1,0.482,0.7965,0.9352,0.7093,1,1,0.8746
1240,7,Jesús María,22600.8,2658,0.4649,0.4855,0.0496,0.9011,4.4,0.8573,19,2,1,0,41.6,133.4,1,0.574,0.0277,0.9086,0.4649,0,1,0.6576
1241,7,Jesús María,15418.9,1720,0.474,0.3164,0.2096,0.8779,105.8,0.5498,24,1,1,1,129.0,10.0,0,0.503,0.1391,0.5888,0.474,0,0,0.6214
1242,7,Jesús María,17945.5,1849,0.5115,0.4491,0.0395,0.8391,26.5,0.5734,18,5,1,0,154.2,551.7,0,0.736,0.6214,0.7087,0.5115,1,1,0.838
1243,7,Jesús María,17152.6,1817,0.4733,0.2935,0.2331,0.9272,36.1,0.6393,14,5,0,2,77.5,118.7,0,0.479,0.2492,0.7355,0.4733,0,1,0.6777
1244,7,Jesús María,19598.3,2211,0.5314,0.3624,0.1062,0.7767,36.4,0.6854,12,1,1,0,108.0,936.0,1,0.923,0.6542,0.7627,0.5314,1,1,0.7492
1245,7,Jesús María,17776.7,1954,0.6229,0.4278,0.0,0.9646,15.0,0.7533,11,2,2,0,273.1,552.6,0,0.662,0.6028,0.832,0.6229,1,0,0.743
1246,7,Jesús María,17390.8,1802,0.5147,0.4167,0.0685,0.8181,38.5,0.6048,12,1,1,1,165.5,352.3,0,0.712,0.2766,0.7115,0.5147,0,0,0.5629
1247,7,Jesús María,21927.4,2278,0.5184,0.3286,0.153,0.8025,1.0,0.7815,12,2,0,2,176.2,457.2,1,0.719,0.1733,0.8675,0.5184,0,0,0.6528
1248,7,Jesús María,18265.6,2104,0.4771,0.3907,0.1322,0.8158,5.5,0.8413,13,6,0,0,81.2,690.0,1,0.647,0.5569,0.8975,0.4771,1,1,0.6878
1249,7,Jesús María,18335.3,1474,0.4495,0.4041,0.1464,0.9448,28.5,0.7292,11,4,3,0,206.3,103.6,2,0.668,0.295,0.7996,0.4495,0,0,0.5317
1250,7,Jesús María,19115.7,2078,0.5097,0.3382,0.1522,0.8145,16.6,0.8555,12,2,0,0,73.5,878.4,2,0.663,0.7665,0.8912,0.5097,1,1,0.6689
1251,7,Jesús María,19825.7,2034,0.5008,0.2609,0.2383,0.8963,96.7,0.8143,19,1,1,0,786.2,158.1,1,0.728,0.1739,0.7596,0.5008,0,1,0.4961
1252,7,Jesús María,19841.3,2252,0.6173,0.3,0.0826,0.8324,104.7,0.9471,15,3,0,1,987.0,10.0,2,0.527,0.1146,0.8286,0.6173,0,1,0.6094
1253,7,Jesús María,22190.8,1957,0.4041,0.3197,0.2762,0.9075,2.4,0.555,12,2,2,1,167.6,716.3,0,0.501,0.8896,0.7299,0.4041,1,1,0.8426
1254,7,Jesús María,14528.8,1467,0.6455,0.3521,0.0025,0.892,33.9,0.5157,15,5,1,0,99.7,124.4,1,0.773,0.2327,0.6642,0.6455,0,1,0.5817
1255,7,Jesús María,18876.0,1606,0.4853,0.4774,0.0373,0.9895,12.2,0.6083,4,5,0,0,484.8,29.6,1,0.65,0.1886,0.7487,0.4853,0,1,0.6367
1256,7,Jesús María,17723.6,1885,0.5149,0.4226,0.0625,0.8246,36.4,0.5904,10,5,0,1,393.0,17.2,2,0.349,0.0745,0.7057,0.5149,0,1,0.6402
1257,7,Jesús María,17187.6,1900,0.3935,0.2847,0.3218,0.834,84.7,0.7579,17,1,2,1,1096.4,489.3,2,0.579,0.2827,0.7417,0.3935,0,1,0.7236
1258,7,Jesús María,20046.0,2103,0.5562,0.4969,0.0,0.7977,32.1,0.6216,10,1,0,2,1356.8,19.7,1,0.879,0.1535,0.7302,0.5562,0,1,0.8015
1259,7,Jesús María,21500.7,2197,0.404,0.3437,0.2524,0.8613,2.1,0.5667,12,0,0,1,48.4,259.5,0,0.626,0.2478,0.7373,0.404,0,1,0.7253
1260,7,Jesús María,16402.2,1537,0.5373,0.4038,0.0589,0.951,6.1,0.7772,9,4,1,0,618.3,465.2,1,0.57,0.0026,0.8582,0.5373,0,0,0.6007
1261,7,Jesús María,22554.7,2381,0.5276,0.2749,0.1975,0.8006,15.4,0.7548,13,1,1,1,204.8,920.3,1,0.426,0.9933,0.8324,0.5276,1,1,0.8176
1262,7,Jesús María,14134.6,1639,0.4674,0.3138,0.2187,0.9807,3.7,0.4965,8,3,1,0,379.7,161.6,0,0.565,0.2807,0.693,0.4674,0,0,0.663
1263,7,Jesús María,19593.7,2132,0.2935,0.433,0.2735,0.7532,1.5,0.9055,13,5,0,1,455.9,1780.2,1,0.475,0.7073,0.9413,0.2935,1,1,0.7618
1264,7,Jesús María,15595.1,1261,0.7161,0.2797,0.0042,0.9432,6.7,0.3954,14,6,2,0,440.9,179.4,1,0.714,0.0343,0.6284,0.7161,0,0,0.5704
1265,7,Jesús María,16267.2,1632,0.3946,0.3544,0.251,0.916,53.3,0.5932,7,5,2,2,544.7,275.4,2,0.657,0.213,0.6848,0.3946,0,1,0.5653
1266,7,Jesús María,18162.2,1987,0.5273,0.3877,0.0851,0.9673,58.3,0.8846,19,2,1,0,156.3,1388.2,1,0.595,0.9771,0.853,0.5273,1,0,0.7475
1267,7,Jesús María,16923.2,1695,0.427,0.2682,0.3048,0.8752,34.0,0.8516,21,1,0,0,114.2,118.6,2,0.536,0.1106,0.8657,0.427,0,0,0.4362
1268,7,Jesús María,10269.2,1064,0.6048,0.2078,0.1874,0.9134,1.9,0.6889,18,0,2,0,632.4,117.4,0,0.879,0.071,0.8107,0.6048,0,1,0.5213
1269,7,Jesús María,19651.0,2288,0.4621,0.4226,0.1154,0.7619,56.7,0.4236,17,4,0,2,121.8,844.1,0,0.544,0.5095,0.5785,0.4621,1,0,0.7914
1270,7,Jesús María,20105.4,2311,0.4248,0.5791,0.0,0.8446,16.5,0.5605,17,3,0,1,1084.8,23.1,0,0.545,0.0124,0.7143,0.4248,0,1,0.7439
1271,7,Jesús María,17565.1,1462,0.5595,0.3867,0.0538,0.935,23.0,0.8244,19,6,1,0,132.8,378.0,0,0.614,0.1851,0.864,0.5595,0,0,0.7554
1272,7,Jesús María,17353.0,1742,0.3728,0.4021,0.2251,0.7762,77.0,0.69,21,3,0,0,180.4,155.4,0,0.635,0.2226,0.7114,0.3728,0,1,0.6151
1273,7,Jesús María,16993.2,1782,0.4587,0.2793,0.2621,0.9378,12.8,0.9442,13,6,2,0,210.1,43.9,0,0.722,0.0876,0.9494,0.4587,0,1,0.6298
1274,7,Jesús María,13379.0,1526,0.569,0.4676,0.0,0.824,8.1,0.5983,12,3,2,1,71.3,357.5,0,0.79,0.1761,0.7481,0.569,0,1,0.7238
